Date,Portfolio_Value
2024-02-01,1.8466796259270952
2024-02-02,1.8533530178741584
2024-02-05,1.8441998489244995
2024-02-06,1.853031856678199
2024-02-07,1.8634345091043325
2024-02-08,1.8758892466166963
2024-02-09,1.8867047984535545
2024-02-12,1.8980814767422407
2024-02-13,1.8726235110662333
2024-02-14,1.8969282983590279
2024-02-15,1.9133932760279195
2024-02-16,1.9134885648237172
2024-02-20,1.9043107520321156
2024-02-21,1.9103635287593828
2024-02-22,1.9438634452465846
2024-02-23,1.9437747651200612
2024-02-26,1.9396703593814295
2024-02-27,1.9492017094654022
2024-02-28,1.9495534940331976
2024-02-29,1.95834677940571
2024-03-01,1.9734779012049248
2024-03-04,1.981434664875089
2024-03-05,1.972292671521796
2024-03-06,1.9834507677436055
2024-03-07,1.9971374059091305
2024-03-08,1.9878770792079847
2024-03-11,1.9812826182578365
2024-03-12,1.9958059971452409
2024-03-13,2.0003277613083688
2024-03-14,1.9910479143943804
2024-03-15,1.9829003637276088
2024-03-18,1.9931776051522059
2024-03-19,2.0056224573162633
2024-03-20,2.027019740384356
2024-03-21,2.0462671401031813
2024-03-22,2.0342435977793967
2024-03-25,2.0273229839954636
2024-03-26,2.026552675308373
2024-03-27,2.053124902004746
2024-03-28,2.063817684198054
2024-04-01,2.055765943151091
2024-04-02,2.035715365876573
2024-04-03,2.0352355124175037
2024-04-04,2.010305838035376
2024-04-05,2.0328221055294082
2024-04-08,2.0348790691302074
2024-04-09,2.0285594033672867
2024-04-10,2.0052353226451483
2024-04-11,2.0066227091027717
2024-04-12,1.9795216794319506
2024-04-15,1.9600154591428551
2024-04-16,1.9514035831526177
2024-04-17,1.9378638100143644
2024-04-18,1.9372433652591023
2024-04-19,1.9348281307664885
2024-04-22,1.9524776242479314
2024-04-23,1.977246774865435
2024-04-24,1.9795398966750433
2024-04-25,1.9732181752812659
2024-04-26,1.9863294079497036
2024-04-29,1.9981920866661858
2024-04-30,1.969405155526239
2024-05-01,1.9590133122854287
2024-05-02,1.9599657707949125
2024-05-03,1.970076677166289
2024-05-06,1.9995678553554455
2024-05-07,2.0021363893010995
2024-05-08,1.9995552146437765
2024-05-09,2.019374024942939
2024-05-10,2.0227080774097232
2024-05-13,2.015265678327521
2024-05-14,2.022407122194225
2024-05-15,2.0500182161902427
2024-05-16,2.035045977102527
2024-05-17,2.0389093643134517
2024-05-20,2.045031028431084
2024-05-21,2.0497982163171966
2024-05-22,2.0386617688606052
2024-05-23,2.020575899513478
2024-05-24,2.036103159919936
2024-05-28,2.0204075954599223
2024-05-29,2.002085891372448
2024-05-30,2.0075692329699146
2024-05-31,2.0306477149698825
2024-06-03,2.0180918262353233
2024-06-04,2.0084192813739095
2024-06-05,2.0283376738067744
2024-06-06,2.0169595565246774
2024-06-07,2.0189355947153502
2024-06-10,2.0371251549342
2024-06-11,2.0265727028596645
2024-06-12,2.0460407228207593
2024-06-13,2.0433787736692115
2024-06-14,2.027273919049696
2024-06-17,2.048112013351341
2024-06-18,2.0580624718618723
2024-06-20,2.047741403725278
2024-06-21,2.051571648287557
2024-06-24,2.062455907566962
2024-06-25,2.056091093434075
2024-06-26,2.044372544077205
2024-06-27,2.049123577712442
2024-06-28,2.053025015078805
2024-07-01,2.0415995765142503
2024-07-02,2.0461104016280403
2024-07-03,2.0486937394093285
2024-07-05,2.0469891764349066
2024-07-08,2.0585008813505303
2024-07-09,2.0577041331017276
2024-07-10,2.0803831109059
2024-07-11,2.096367699345467
2024-07-12,2.112873305120902
2024-07-15,2.114479368490717
2024-07-16,2.1469353030005216
2024-07-17,2.112280640676586
2024-07-18,2.101702254614538
2024-07-19,2.0821000510563556
2024-07-22,2.1122373372933057
2024-07-23,2.1036021909336506
2024-07-24,2.0577367229291954
2024-07-25,2.0627967817886295
2024-07-26,2.093891446423986
2024-07-29,2.095766439881807
2024-07-30,2.088440165371106
2024-07-31,2.1171802445684627
2024-08-01,2.08732280284906
2024-08-02,2.020018616567286
2024-08-05,1.9745946344085268
2024-08-06,1.996334605867135
2024-08-07,1.976537890151886
2024-08-08,2.035369907558591
2024-08-09,2.0452876432556586
2024-08-12,2.0366075886869615
2024-08-13,2.065783814520181
2024-08-14,2.0723063204999317
2024-08-15,2.109109998824764
2024-08-16,2.1113750309278623
2024-08-19,2.1244513110682055
2024-08-20,2.1176585130639425
2024-08-21,2.1386745545071224
2024-08-22,2.127747009447844
2024-08-23,2.156160174356855
2024-08-26,2.1490549052611683
2024-08-27,2.14689591595315
2024-08-28,2.1409211660706764
2024-08-29,2.150739031104595
2024-08-30,2.1716189996253283
2024-09-03,2.123542465346526
2024-09-04,2.1193361047612416
2024-09-05,2.098409880794777
2024-09-06,2.070529936531081
2024-09-09,2.0919359188205013
2024-09-10,2.0868484633280775
2024-09-11,2.100236012741424
2024-09-12,2.1170159373027557
2024-09-13,2.1376225980746226
2024-09-16,2.1502644715677066
2024-09-17,2.155507326165403
2024-09-18,2.1504957441313026
2024-09-19,2.1916284315808507
2024-09-20,2.1846952104785893
2024-09-23,2.1932008791173625
2024-09-24,2.196750073919114
2024-09-25,2.1873571193100383
2024-09-26,2.1974277444507266
2024-09-27,2.1983741604765656
2024-09-30,2.1972814056472654
2024-10-01,2.182058952786388
2024-10-02,2.1819629027887077
2024-10-03,2.172696530767808
2024-10-04,2.1968415661347045
2024-10-07,2.181961142056082
2024-10-08,2.188618615371213
2024-10-09,2.20507638649817
2024-10-10,2.197026912135558
2024-10-11,2.2225198374291955
2024-10-14,2.24087065837952
2024-10-15,2.212176908252199
2024-10-16,2.2241474871274183
2024-10-17,2.224105206284613
2024-10-18,2.224602354850204
2024-10-21,2.2096001030900565
2024-10-22,2.2071450264525403
2024-10-23,2.1988953918144403
2024-10-24,2.2025077817706538
2024-10-25,2.2091334897417947
2024-10-28,2.2199903166912507
2024-10-29,2.215011180280636
2024-10-30,2.206832664499785
2024-10-31,2.175198368339601
2024-11-01,2.1729025857985866
2024-11-04,2.171721550875549
2024-11-05,2.206824244293096
2024-11-06,2.2637814747837446
2024-11-07,2.273644536435607
2024-11-08,2.2944967216596703
2024-11-11,2.3054801511103524
2024-11-12,2.291479996116175
2024-11-13,2.2861616714489896
2024-11-14,2.277339097024186
2024-11-15,2.255772483569029
2024-11-18,2.259512167733524
2024-11-19,2.2462586523493346
2024-11-20,2.247115177623771
2024-11-21,2.2794373183468433
2024-11-22,2.2978024987819534
2024-11-25,2.322569213175222
2024-11-26,2.3289715780998024
2024-11-27,2.3248893369149854
2024-11-29,2.338302043169833
2024-12-02,2.3330233622373933
2024-12-03,2.32321610242515
2024-12-04,2.3246875334157675
2024-12-05,2.313478976298292
2024-12-06,2.3113962875032352
2024-12-09,2.290116753314332
2024-12-10,2.2723512687226437
2024-12-11,2.2897414484537753
2024-12-12,2.280102164763283
2024-12-13,2.2761647882335234
2024-12-16,2.272998609108209
2024-12-17,2.2520217980405426
2024-12-18,2.1849598656850184
2024-12-19,2.174710852523278
2024-12-20,2.2071498090406507
2024-12-23,2.2165171237727397
2024-12-24,2.2353739127966654
2024-12-26,2.2402824574055535
2024-12-27,2.2208078941174234
2024-12-30,2.1987802944182113
2024-12-31,2.196418847386595
2025-01-02,2.189099249168656
2025-01-03,2.216419830131033
2025-01-06,2.2185897156132275
2025-01-07,2.2080031930629183
2025-01-08,2.2097695240566417
2025-01-10,2.186179421075935
2025-01-13,2.205061812603412
2025-01-14,2.2233743358344347
2025-01-15,2.2478519616442036
2025-01-16,2.268112261689884
2025-01-17,2.2778718302726593
2025-01-21,2.318045918084005
2025-01-22,2.311915357125875
2025-01-23,2.3150106251804448
2025-01-24,2.3161927872003476
2025-01-27,2.273044474863388
2025-01-28,2.263752129021086
2025-01-29,2.2625400129721496
2025-01-30,2.295155545161771
2025-01-31,2.2840444249054994
2025-02-03,2.267838258521983
2025-02-04,2.2759987248443507
2025-02-05,2.2862821989378377
2025-02-06,2.3125279891681565
2025-02-07,2.2922112366369305
2025-02-10,2.292484791811265
2025-02-11,2.294289327822771
2025-02-12,2.2801995445514995
2025-02-13,2.2922713365549803
2025-02-14,2.2836346540460717
2025-02-18,2.300044495465272
2025-02-19,2.311230270901638
2025-02-20,2.294002361311085
2025-02-21,2.2518335280953576
2025-02-24,2.242343301413239
2025-02-25,2.247788670659076
2025-02-26,2.2617325434246105
2025-02-27,2.2333447813542397
2025-02-28,2.2639710237055484
2025-03-03,2.231140159977097
2025-03-04,2.191461338441158
2025-03-05,2.216632088151175
2025-03-06,2.179267611391136
2025-03-07,2.1870339083281194
2025-03-10,2.137474083332904
2025-03-11,2.1247775301456806
2025-03-12,2.1280769377346886
2025-03-13,2.101820717475105
2025-03-14,2.1524721568678125
2025-03-17,2.176127519612871
2025-03-18,2.161029508128601
2025-03-19,2.1894692952966954
2025-03-20,2.1842039427588547
2025-03-21,2.1750281884676177
2025-03-24,2.221589703916995
2025-03-25,2.218129510316319
2025-03-26,2.1961284347730174
2025-03-27,2.1839217218227875
2025-03-28,2.1475738931510877
2025-03-31,2.164844049301757
2025-04-01,2.175881242268385
2025-04-02,2.1979844287903725
2025-04-03,2.086126619524241
2025-04-04,1.9640831204074591
2025-04-07,1.9552567465272703
2025-04-08,1.925759501945018
2025-04-09,2.0885994897662963
2025-04-10,2.0216229944836015
2025-04-11,2.0475826893946505
2025-04-14,2.075209017669227
2025-04-15,2.0701108291684185
2025-04-16,2.037076792147923
2025-04-17,2.061560671579889
2025-04-21,2.0174961008748804
2025-04-22,2.064847082886096
2025-04-23,2.092218163290356
2025-04-24,2.146698338150568
2025-04-25,2.1467308751551437
2025-04-28,2.1525946325654153
2025-04-29,2.162906364675025
2025-04-30,2.1739228759159737
2025-05-01,2.171433750723809
2025-05-02,2.209896355818948
2025-05-05,2.2042516807804566
2025-05-06,2.182530958288778
2025-05-07,2.195729657900914
2025-05-08,2.210251915102422
2025-05-09,2.2091261526371047
2025-05-12,2.278220970606018
2025-05-13,2.288991855901887
2025-05-14,2.2702914528837828
2025-05-15,2.288073332985016
2025-05-16,2.3095461124662737
2025-05-19,2.3092976227385362
2025-05-20,2.3041408085042736
2025-05-21,2.2586338582148615
2025-05-22,2.247285479581906
2025-05-23,2.2406897393148935
2025-05-27,2.2903539720646546
2025-05-28,2.2719616688568145
2025-05-29,2.276060688856097
2025-05-30,2.2812332484194355
2025-06-02,2.2834047172937946
2025-06-03,2.301960108744866
2025-06-04,2.2985588897148803
2025-06-05,2.2990819317579017
2025-06-06,2.322219625620006
2025-06-09,2.322338264827569
2025-06-10,2.337537616268845
2025-06-11,2.3414161868134835
2025-06-12,2.3483779052883937
2025-06-13,2.3187015918263083
2025-06-16,2.3452159596387343
2025-06-17,2.325947851772695
2025-06-18,2.3254985157473906
2025-06-20,2.3249232602492422
2025-06-23,2.3462595154275063
2025-06-24,2.374649763148717
2025-06-25,2.3615709715429647
2025-06-26,2.3866885138395237
2025-06-27,2.397039922193907
2025-06-30,2.4071135238977157
2025-07-01,2.4194408917013033
2025-07-02,2.427468205483817
2025-07-03,2.4505008311859022
2025-07-07,2.439507555507165
2025-07-08,2.440301944917928
2025-07-09,2.452931602519608
2025-07-10,2.4672546088346174
2025-07-11,2.4634277872093984
2025-07-14,2.474258635387443
2025-07-15,2.448839338958171
2025-07-16,2.4579901659473595
2025-07-17,2.4768485814174523
2025-07-18,2.4839692879371693
2025-07-21,2.480644013713763
2025-07-22,2.4873400989624157
2025-07-23,2.515434533166315
2025-07-24,2.51932290496173
2025-07-25,2.5365029787848674
2025-07-28,2.5321498626610808
2025-07-29,2.515983051446894
2025-07-30,2.5069229909785005
2025-07-31,2.4756951360810078
2025-08-01,2.451819325676037
2025-08-04,2.489169578254078
2025-08-05,2.470914655078469
2025-08-06,2.4742653189924466
2025-08-07,2.4542731763161396
2025-08-08,2.4625828573455304
2025-08-11,2.4548092829084736
2025-08-12,2.4958571270831005
2025-08-13,2.5181085488968145
2025-08-14,2.484366410349501
2025-08-15,2.474433110291235
2025-08-18,2.473609105167463
2025-08-19,2.47848466890168
2025-08-20,2.480169417552696
2025-08-21,2.475579324898836
2025-08-22,2.510087749833414
2025-08-25,2.4952018940662306
2025-08-26,2.5153625353546616
2025-08-27,2.519897477031303
2025-08-28,2.5275660746930715
2025-08-29,2.5127023971195652
2025-09-02,2.5019869630529152
2025-09-03,2.502213442450374
2025-09-04,2.5277667955743395
2025-09-05,2.522729336616547
2025-09-08,2.52652357144492
2025-09-09,2.5202625866885313
2025-09-10,2.535745946198698
2025-09-11,2.5668320905358937
2025-09-12,2.551025342543432
2025-09-15,2.5631602375444973
2025-09-16,2.556662863108198
2025-09-17,2.557350455382191
2025-09-18,2.5881300297494443
2025-09-19,2.5841526357007716
2025-09-22,2.589980487748608
2025-09-23,2.5940465979299576
2025-09-24,2.593292644667526
2025-09-25,2.5682789294928625
2025-09-26,2.5970964406838686
2025-09-29,2.6047461568683574
2025-09-30,2.6173772199789154
2025-10-01,2.640735074130788
2025-10-02,2.652167003196884
2025-10-03,2.6536759982516727
2025-10-06,2.6665316621362343
2025-10-07,2.6421079418151714
2025-10-08,2.6560408306543923
2025-10-09,2.6275125097671994
2025-10-10,2.558396352123562
2025-10-13,2.600285271464361
2025-10-14,2.6247097024459722
2025-10-15,2.6364604785726686
2025-10-16,2.6071479342281574
2025-10-17,2.6142605490891135
2025-10-20,2.641810420416612
2025-10-21,2.6545920234975595
2025-10-22,2.6282523321752036
2025-10-23,2.639838830222853
2025-10-24,2.655199155896816
2025-10-27,2.665186213325561
2025-10-28,2.637960302607651
2025-10-29,2.630439373279505
2025-10-30,2.6257692004322433
2025-10-31,2.6244589325458305
2025-11-03,2.6246047052025148
2025-11-04,2.6041478302811143
2025-11-05,2.633636447087944
2025-11-06,2.6119282871144023
2025-11-07,2.633199923279908
2025-11-10,2.6654058242314838
2025-11-11,2.659440913810235
2025-11-12,2.6754440994723074
2025-11-13,2.6315210526636656
2025-11-14,2.620192028415185
2025-11-17,2.588181073417272
2025-11-18,2.596096296722796
2025-11-19,2.6098964838090044
2025-11-20,2.5686385073760234
2025-11-21,2.619183684573377
2025-11-24,2.6443835464141268
2025-11-25,2.6840660192613166
2025-11-26,2.7042761457196973
2025-11-28,2.7100701026267093
2025-12-01,2.6906885456119958
2025-12-02,2.6943375126482882
2025-12-03,2.714858155630715
2025-12-04,2.7148761801553776
2025-12-05,2.722548543926757
2025-12-08,2.710418384483424
2025-12-09,2.7117766656780984
2025-12-10,2.7436720852251297
2025-12-11,2.7733728888064246
2025-12-12,2.744120547657032
2025-12-15,2.755257588768892
2025-12-16,2.7415594525767966
2025-12-17,2.709346176171534
2025-12-18,2.733933621100107
2025-12-19,2.7523088906142523
2025-12-22,2.782231715251941
2025-12-23,2.782846933143451
2025-12-24,2.7935635731520745
2025-12-26,2.7962605080276957
2025-12-29,2.784044505146095
2025-12-30,2.776455514933682
2025-12-31,2.74917912771068
2026-01-02,2.794008289106149
2026-01-05,2.8193648657956323
2026-01-06,2.8644620022826293
2026-01-07,2.842748444375027
2026-01-08,2.852957327202002
2026-01-09,2.877511402906073
2026-01-12,2.882196238859229
2026-01-13,2.884144777721795
2026-01-14,2.8737675278117694
2026-01-15,2.898655427774354
2026-01-16,2.9089747870438987
2026-01-20,2.864408418607832
2026-01-21,2.918525490322819
2026-01-22,2.911455872101223
2026-01-23,2.893484875012147
2026-01-26,2.900083720826418
2026-01-27,2.919951960143465
2026-01-28,2.91116256626523
2026-01-29,2.9176184331406136
2026-01-30,2.8771114913032627
2026-02-02,2.8990197638131288
2026-02-03,2.8873244837070495
2026-02-04,2.90868446125086
2026-02-05,2.909712875303645
2026-02-06,3.0024548395698765
2026-02-09,2.997654613928277
2026-02-10,2.987666853577445
2026-02-11,3.0083949295128285
2026-02-12,2.98366679025215
2026-02-13,3.0063951498074215
2026-02-17,3.0018127193341915
2026-02-18,3.008400899531758
2026-02-19,3.011234783524953
2026-02-20,3.035230519874002
2026-02-23,3.00200383393127
2026-02-24,3.033641715191425
2026-02-25,3.0403586896171437
2026-02-26,3.052292255239678
2026-02-27,3.0327153799340287
2026-03-02,3.0298792799976155
2026-03-03,2.9793401788535405
2026-03-04,3.004263096112438
2026-03-05,2.9546438517159186
2026-03-06,2.9021129895972853
2026-03-09,2.937273772696677
2026-03-10,2.9321592574012816
2026-03-11,2.9215071077970394
2026-03-12,2.869994127090762
2026-03-13,2.8614743601075228
2026-03-16,2.887645706972641
2026-03-17,2.8999674580307344
2026-03-18,2.8660708944913313
2026-03-19,2.8861059471205452
2026-03-20,2.8530038941673848
2026-03-23,2.8907645183393633
2026-03-24,2.910879784564621
2026-03-25,2.9132119862516936
2026-03-26,2.852305743687683
2026-03-27,2.822009606106568
2026-03-30,2.794555603227041
2026-03-31,2.8653743283643336
2026-04-01,2.898441893506477
2026-04-02,2.887714129255754
2026-04-06,2.9081520496602904
2026-04-07,2.8984293555338385
2026-04-08,3.0015970667191327
2026-04-09,3.029384014949269
2026-04-10,3.0119355325815245
2026-04-13,3.041165431848369
2026-04-14,3.047548246617577
2026-04-15,3.027603979699743
2026-04-16,3.0255676128373503
2026-04-17,3.0847071755384747
2026-04-20,3.086711712289395
2026-04-21,3.0674667326364147
2026-04-22,3.07948341800001
2026-04-23,3.1284150153793715
2026-04-24,3.1301350768924467
2026-04-27,3.1217071716715683
2026-04-28,3.1006080488539434
2026-04-29,3.0841780240830943
2026-04-30,3.184557666191854
2026-05-01,3.1751846073869863
2026-05-04,3.1604501308524466
2026-05-05,3.1948251769505482
2026-05-06,3.2604086288539103
2026-05-07,3.173602171402237
2026-05-08,3.1836617155164073
2026-05-11,3.199836107871495
2026-05-12,3.1909477729480735
2026-05-13,3.2036736319103225
2026-05-14,3.220151985480979
2026-05-15,3.178887872646114
2026-05-18,3.1595267263118307
2026-05-19,3.140532665873201
2026-05-20,3.179352499527538
2026-05-21,3.189858492979776
2026-05-22,3.2207893677756902
2026-05-26,3.268968041752665
2026-05-27,3.2576418109961174
2026-05-28,3.2659625205425207
2026-05-29,3.2441787141610576
2026-06-01,3.205194950204011
2026-06-02,3.2409111671045148
2026-06-03,3.267484221516604
2026-06-04,3.2976048634499535
2026-06-05,3.2257119606235776
2026-06-08,3.2626953277166058
2026-06-09,3.288064153688724
2026-06-10,3.2284194372004658
2026-06-11,3.335134688772228
2026-06-12,3.3795744421862226
2026-06-15,3.4225866430441765
2026-06-16,3.3865233468956792
2026-06-17,3.3488676619953868
2026-06-18,3.371386745451286
2026-06-22,3.430656202605242
2026-06-23,3.3501492979003897
2026-06-24,3.363211187022928
2026-06-25,3.4233624639324853
2026-06-26,3.3893244354675307
2026-06-29,3.4544039989257573
2026-06-30,3.496907407153104
2026-07-01,3.4130312984389737
2026-07-02,3.3625707701269274
2026-07-06,3.3704096761317235
2026-07-07,3.3256068252520783
2026-07-08,3.309298994977668
2026-07-09,3.3404004763029986
2026-07-10,3.3475197335280678
2026-07-13,3.308236345599594
2026-07-14,3.3244632901292372
2026-07-15,3.3141016646877848
2026-07-16,3.3146503653505457
2026-07-17,3.285571577735971
2026-07-20,3.2596456172436414
2026-07-21,3.295012141003307
2026-07-22,3.2981128018964663
2026-07-23,3.3031474313961895
2026-07-24,3.29957592744825
