Date,Portfolio_Dollar_Value,Daily_PnL,Portfolio_Dollar_Value_Prior,VaR_pct_250d_95.0%,ES_pct_250d_95.0%,VaR_1d_$250d_95.0%,ES_1d_$250d_95.0%,VaR_10d_$250d_95.0%,ES_10d_$250d_95.0%,VaR_pct_250d_99.0%,ES_pct_250d_99.0%,VaR_1d_$250d_99.0%,ES_1d_$250d_99.0%,VaR_10d_$250d_99.0%,ES_10d_$250d_99.0%,VaR_pct_250d_99.5%,ES_pct_250d_99.5%,VaR_1d_$250d_99.5%,ES_1d_$250d_99.5%,VaR_10d_$250d_99.5%,ES_10d_$250d_99.5%,VaR_pct_500d_95.0%,ES_pct_500d_95.0%,VaR_1d_$500d_95.0%,ES_1d_$500d_95.0%,VaR_10d_$500d_95.0%,ES_10d_$500d_95.0%,VaR_pct_500d_99.0%,ES_pct_500d_99.0%,VaR_1d_$500d_99.0%,ES_1d_$500d_99.0%,VaR_10d_$500d_99.0%,ES_10d_$500d_99.0%,VaR_pct_500d_99.5%,ES_pct_500d_99.5%,VaR_1d_$500d_99.5%,ES_1d_$500d_99.5%,VaR_10d_$500d_99.5%,ES_10d_$500d_99.5%,VaR_pct_750d_95.0%,ES_pct_750d_95.0%,VaR_1d_$750d_95.0%,ES_1d_$750d_95.0%,VaR_10d_$750d_95.0%,ES_10d_$750d_95.0%,VaR_pct_750d_99.0%,ES_pct_750d_99.0%,VaR_1d_$750d_99.0%,ES_1d_$750d_99.0%,VaR_10d_$750d_99.0%,ES_10d_$750d_99.0%,VaR_pct_750d_99.5%,ES_pct_750d_99.5%,VaR_1d_$750d_99.5%,ES_1d_$750d_99.5%,VaR_10d_$750d_99.5%,ES_10d_$750d_99.5%,VaR_1d_$_250d_95.0%,ES_1d_$_250d_95.0%,VaR_10d_$_250d_95.0%,ES_10d_$_250d_95.0%,VaR_1d_$_250d_99.0%,ES_1d_$_250d_99.0%,VaR_10d_$_250d_99.0%,ES_10d_$_250d_99.0%,VaR_1d_$_250d_99.5%,ES_1d_$_250d_99.5%,VaR_10d_$_250d_99.5%,ES_10d_$_250d_99.5%,VaR_1d_$_500d_95.0%,ES_1d_$_500d_95.0%,VaR_10d_$_500d_95.0%,ES_10d_$_500d_95.0%,VaR_1d_$_500d_99.0%,ES_1d_$_500d_99.0%,VaR_10d_$_500d_99.0%,ES_10d_$_500d_99.0%,VaR_1d_$_500d_99.5%,ES_1d_$_500d_99.5%,VaR_10d_$_500d_99.5%,ES_10d_$_500d_99.5%,VaR_1d_$_750d_95.0%,ES_1d_$_750d_95.0%,VaR_10d_$_750d_95.0%,ES_10d_$_750d_95.0%,VaR_1d_$_750d_99.0%,ES_1d_$_750d_99.0%,VaR_10d_$_750d_99.0%,ES_10d_$_750d_99.0%,VaR_1d_$_750d_99.5%,ES_1d_$_750d_99.5%,VaR_10d_$_750d_99.5%,ES_10d_$_750d_99.5%
2025-01-31,2284044.4249054994,-11111.12025627168,2295155.545161771,0.013286224259073887,0.018943858833342025,30493.951282476275,43479.102648106746,96430.34091083764,137492.99498827578,0.022486912638434164,0.028169907002379018,51610.962235670486,64654.31826320161,163208.19289765466,204454.9062771389,0.029778544956302944,0.031011404184351443,68346.3925833078,71175.99627696717,216130.27041929206,225078.26296688104,0.014102456224972193,0.018842856830507425,32367.330605146068,43247.28734122847,102354.48649193769,136759.93062204955,0.02213856771703382,0.025758957131777428,50811.45645768954,59120.813298583314,160679.93363676997,186956.42714509566,0.022486912638434164,0.028169907002379018,51610.962235670486,64654.31826320161,163208.19289765466,204454.9062771389,0.01760872781123224,0.025756267324907912,40414.76927919397,59114.63977343133,127802.72203245442,186936.90474442305,0.03224426341239994,0.03685534591146926,74005.59997062654,84588.75153756388,234026.25551447,267493.11928877194,0.03919341888313266,0.03999034832471157,89954.99268346999,91784.06971041251,284462.6637835472,290246.7132045747,30493.951282476275,43479.102648106746,96430.34091083764,137492.99498827578,51610.962235670486,64654.31826320161,163208.19289765466,204454.9062771389,68346.3925833078,71175.99627696717,216130.27041929206,225078.26296688104,32367.330605146068,43247.28734122847,102354.48649193769,136759.93062204955,50811.45645768954,59120.813298583314,160679.93363676997,186956.42714509566,51610.962235670486,64654.31826320161,163208.19289765466,204454.9062771389,40414.76927919397,59114.63977343133,127802.72203245442,186936.90474442305,74005.59997062654,84588.75153756388,234026.25551447,267493.11928877194,89954.99268346999,91784.06971041251,284462.6637835472,290246.7132045747
2025-02-03,2267838.2585219834,-16206.166383516043,2284044.4249054994,0.013286224259073887,0.018943858833342025,30346.32644698191,43268.61515449165,95963.51019146778,136827.37508947196,0.022486912638434164,0.028169907002379018,51361.10744515257,64341.319038890186,162418.0826753138,203465.11582244886,0.029778544956302944,0.031011404184351443,68015.51958924152,70831.424835759,215083.95814180325,223988.63239601642,0.014102456224972193,0.018842856830507425,32210.63651812159,43037.922093012996,101858.9762810597,136097.85957480213,0.02213856771703382,0.025758957131777428,50565.47216948397,58834.60242821599,159902.06301742507,186051.34890363572,0.022486912638434164,0.028169907002379018,51361.10744515257,64341.319038890186,162418.0826753138,203465.11582244886,0.01760872781123224,0.025756267324907912,40219.11658692341,58828.4587898316,127184.01389453543,186031.92101322062,0.03224426341239994,0.03685534591146926,73647.33008227646,84179.24735705505,232893.3066502295,266198.1533670033,0.03919341888313266,0.03999034832471157,89519.50989300507,91339.73214108644,283085.54628387216,288841.59443552134,30346.32644698191,43268.61515449165,95963.51019146778,136827.37508947196,51361.10744515257,64341.319038890186,162418.0826753138,203465.11582244886,68015.51958924152,70831.424835759,215083.95814180325,223988.63239601642,32210.63651812159,43037.922093012996,101858.9762810597,136097.85957480213,50565.47216948397,58834.60242821599,159902.06301742507,186051.34890363572,51361.10744515257,64341.319038890186,162418.0826753138,203465.11582244886,40219.11658692341,58828.4587898316,127184.01389453543,186031.92101322062,73647.33008227646,84179.24735705505,232893.3066502295,266198.1533670033,89519.50989300507,91339.73214108644,283085.54628387216,288841.59443552134
2025-02-04,2275998.724844351,8160.466322367545,2267838.2585219834,0.013286224259073887,0.018943858833342025,30131.00768603065,42961.60782629267,95282.61248389646,135856.5326740003,0.022486912638434164,0.028169907002379018,50996.68079748251,63884.79283900146,161265.66442861673,202021.4532192592,0.029778544956302944,0.031011404184351443,67532.92353502066,70328.84885976092,213557.85542065522,222399.3476145804,0.014102456224972193,0.018842856830507425,31982.08976612344,42732.55162007702,101136.24799291191,135132.19335016166,0.02213856771703382,0.025758957131777428,50206.69085756898,58417.148483072546,158767.4968898704,184731.24361875944,0.022486912638434164,0.028169907002379018,50996.68079748251,63884.79283900146,161265.66442861673,202021.4532192592,0.01760872781123224,0.025756267324907912,39933.746614212534,58411.04843614582,126281.59480494897,184711.95357663708,0.03224426341239994,0.03685534591146926,73124.77418450119,83581.96348909175,231240.83980850555,264309.375934564,0.03919341888313266,0.03999034832471157,88884.33482544619,90691.6419024014,281076.9463574348,286792.15315195447,30131.00768603065,42961.60782629267,95282.61248389646,135856.5326740003,50996.68079748251,63884.79283900146,161265.66442861673,202021.4532192592,67532.92353502066,70328.84885976092,213557.85542065522,222399.3476145804,31982.08976612344,42732.55162007702,101136.24799291191,135132.19335016166,50206.69085756898,58417.148483072546,158767.4968898704,184731.24361875944,50996.68079748251,63884.79283900146,161265.66442861673,202021.4532192592,39933.746614212534,58411.04843614582,126281.59480494897,184711.95357663708,73124.77418450119,83581.96348909175,231240.83980850555,264309.375934564,88884.33482544619,90691.6419024014,281076.9463574348,286792.15315195447
2025-02-05,2286282.198937837,10283.474093486557,2275998.724844351,0.013286224259073887,0.018943858833342025,30239.429471648247,43116.19854831784,95625.47227443056,136345.39146072982,0.022486912638434164,0.028169907002379018,51180.184490762476,64114.6724163986,161845.95405843435,202748.3962713911,0.029778544956302944,0.031011404184351443,67775.93034826568,70581.91637921665,214326.31043744867,223199.61737786946,0.014102456224972193,0.018842856830507425,32097.17238520999,42886.31811865957,101500.17118832297,135618.44571351155,0.02213856771703382,0.025758957131777428,50387.351893849285,58627.35358524573,159338.79724896248,185395.97051741512,0.022486912638434164,0.028169907002379018,51180.184490762476,64114.6724163986,161845.95405843435,202748.3962713911,0.01760872781123224,0.025756267324907912,40077.44204449584,58621.23158824063,126735.99965400214,185376.61106305028,0.03224426341239994,0.03685534591146926,73387.90241016763,83882.7202982015,232072.9243182903,265260.4524731553,0.03919341888313266,0.03999034832471157,89204.17140030043,91017.98179312497,282088.3584130011,287824.1304980114,30239.429471648247,43116.19854831784,95625.47227443056,136345.39146072982,51180.184490762476,64114.6724163986,161845.95405843435,202748.3962713911,67775.93034826568,70581.91637921665,214326.31043744867,223199.61737786946,32097.17238520999,42886.31811865957,101500.17118832297,135618.44571351155,50387.351893849285,58627.35358524573,159338.79724896248,185395.97051741512,51180.184490762476,64114.6724163986,161845.95405843435,202748.3962713911,40077.44204449584,58621.23158824063,126735.99965400214,185376.61106305028,73387.90241016763,83882.7202982015,232072.9243182903,265260.4524731553,89204.17140030043,91017.98179312497,282088.3584130011,287824.1304980114
2025-02-06,2312527.9891681564,26245.790230318904,2286282.198937837,0.013286224259073887,0.018943858833342025,30376.05801461668,43311.00722986117,96057.52966360099,136961.43060238115,0.022486912638434164,0.028169907002379018,51411.4280743223,64404.356925273474,162577.21047678287,203664.45912230297,0.029778544956302944,0.031011404184351443,68082.15724386553,70900.82135074906,215294.68490834677,224208.083445063,0.014102456224972193,0.018842856830507425,32242.194628454014,43080.08814872336,101958.77178836105,136231.20035079244,0.02213856771703382,0.025758957131777428,50615.013281434294,58892.24515358558,160058.72576900548,186233.63120634318,0.022486912638434164,0.028169907002379018,51411.4280743223,64404.356925273474,162577.21047678287,203664.45912230297,0.01760872781123224,0.025756267324907912,40258.52094076189,58886.095496021226,127308.62140239222,186214.18428160975,0.03224426341239994,0.03685534591146926,73719.48545763259,84261.72129308856,233121.48198177927,266458.95885246823,0.03919341888313266,0.03999034832471157,89607.21590802028,91429.22150411161,283362.8970558172,289124.58464903856,30376.05801461668,43311.00722986117,96057.52966360099,136961.43060238115,51411.4280743223,64404.356925273474,162577.21047678287,203664.45912230297,68082.15724386553,70900.82135074906,215294.68490834677,224208.083445063,32242.194628454014,43080.08814872336,101958.77178836105,136231.20035079244,50615.013281434294,58892.24515358558,160058.72576900548,186233.63120634318,51411.4280743223,64404.356925273474,162577.21047678287,203664.45912230297,40258.52094076189,58886.095496021226,127308.62140239222,186214.18428160975,73719.48545763259,84261.72129308856,233121.48198177927,266458.95885246823,89607.21590802028,91429.22150411161,283362.8970558172,289124.58464903856
2025-02-07,2292211.2366369306,-20316.752531225797,2312527.9891681564,0.013286224259073887,0.018943858833342025,30724.765469473314,43808.20377495385,97160.2394580283,138533.70412964062,0.022486912638434164,0.028169907002379018,52001.61486635816,65143.69839526552,164443.5449845643,206002.46213609487,0.029778544956302944,0.031011404184351443,68863.71868815279,71714.7401597192,217766.1992036653,226781.92071186012,0.014102456224972193,0.018842856830507425,32612.324736266895,43574.6338164368,103129.22595965344,137795.09106773572,0.02213856771703382,0.025758957131777428,51196.057485735284,59568.309339018,161896.14887583684,188371.53387677608,0.022486912638434164,0.028169907002379018,52001.61486635816,65143.69839526552,164443.5449845643,206002.46213609487,0.01760872781123224,0.025756267324907912,40720.67591711828,59562.089085346786,128770.08375965967,188351.863707551,0.03224426341239994,0.03685534591146926,74565.7616312856,85229.01897074684,235797.64222005496,269517.8226892597,0.03919341888313266,0.03999034832471157,90635.87815843601,92478.7997974794,286615.81271016534,292443.64263875317,30724.765469473314,43808.20377495385,97160.2394580283,138533.70412964062,52001.61486635816,65143.69839526552,164443.5449845643,206002.46213609487,68863.71868815279,71714.7401597192,217766.1992036653,226781.92071186012,32612.324736266895,43574.6338164368,103129.22595965344,137795.09106773572,51196.057485735284,59568.309339018,161896.14887583684,188371.53387677608,52001.61486635816,65143.69839526552,164443.5449845643,206002.46213609487,40720.67591711828,59562.089085346786,128770.08375965967,188351.863707551,74565.7616312856,85229.01897074684,235797.64222005496,269517.8226892597,90635.87815843601,92478.7997974794,286615.81271016534,292443.64263875317
2025-02-10,2292484.791811265,273.5551743344404,2292211.2366369306,0.013286224259073887,0.018943858833342025,30454.83253912734,43423.326083050364,96306.63658265144,137316.61400263707,0.022486912638434164,0.028169907002379018,51544.7538270918,64571.37736587054,162998.82352629097,204192.62413039454,0.029778544956302944,0.031011404184351443,68258.7153595356,71084.6891352599,215853.01069325168,224789.5244324463,0.014102456224972193,0.018842856830507425,32325.80862306169,43191.80815723006,102223.18245558634,136584.490037887,0.02213856771703382,0.025758957131777428,50746.27368403252,59044.97098150922,160473.80760780658,186716.59268011685,0.022486912638434164,0.028169907002379018,51544.7538270918,64571.37736587054,162998.82352629097,204192.62413039454,0.01760872781123224,0.025756267324907912,40362.92375178776,59038.80537597853,127638.77207935811,186697.09532348573,0.03224426341239994,0.03685534591146926,73910.6629109842,84480.2380284108,233726.03817164095,267149.9694429506,0.03919341888313266,0.03999034832471157,89839.59516613474,91666.32578692872,284097.744792439,289874.37422572135,30454.83253912734,43423.326083050364,96306.63658265144,137316.61400263707,51544.7538270918,64571.37736587054,162998.82352629097,204192.62413039454,68258.7153595356,71084.6891352599,215853.01069325168,224789.5244324463,32325.80862306169,43191.80815723006,102223.18245558634,136584.490037887,50746.27368403252,59044.97098150922,160473.80760780658,186716.59268011685,51544.7538270918,64571.37736587054,162998.82352629097,204192.62413039454,40362.92375178776,59038.80537597853,127638.77207935811,186697.09532348573,73910.6629109842,84480.2380284108,233726.03817164095,267149.9694429506,89839.59516613474,91666.32578692872,284097.744792439,289874.37422572135
2025-02-11,2294289.3278227714,1804.5360115063377,2292484.791811265,0.013286224259073887,0.018943858833342025,30458.467054520777,43428.50827365609,96318.12992948564,137333.00152822028,0.022486912638434164,0.028169907002379018,51550.90523839885,64579.08338969156,163018.2759968458,204216.9927173725,0.029778544956302944,0.031011404184351443,68266.86143459255,71093.1724653379,215878.7708444223,224816.35107763583,0.014102456224972193,0.018842856830507425,32329.666422932856,43196.96271821529,102235.38188993634,136600.79019093857,0.02213856771703382,0.025758957131777428,50752.32980378387,59052.01747751808,160492.95874000355,186738.8756570281,0.022486912638434164,0.028169907002379018,51550.90523839885,64579.08338969156,163018.2759968458,204216.9927173725,0.01760872781123224,0.025756267324907912,40367.74071039397,59045.8511361768,127654.00463994849,186719.37597355962,0.03224426341239994,0.03685534591146926,73919.48349608327,84490.31999898676,233753.93131084935,267181.85143327346,0.03919341888313266,0.03999034832471157,89850.31672867008,91677.26535363638,284131.6493501266,289908.9681731329,30458.467054520777,43428.50827365609,96318.12992948564,137333.00152822028,51550.90523839885,64579.08338969156,163018.2759968458,204216.9927173725,68266.86143459255,71093.1724653379,215878.7708444223,224816.35107763583,32329.666422932856,43196.96271821529,102235.38188993634,136600.79019093857,50752.32980378387,59052.01747751808,160492.95874000355,186738.8756570281,51550.90523839885,64579.08338969156,163018.2759968458,204216.9927173725,40367.74071039397,59045.8511361768,127654.00463994849,186719.37597355962,73919.48349608327,84490.31999898676,233753.93131084935,267181.85143327346,89850.31672867008,91677.26535363638,284131.6493501266,289908.9681731329
2025-02-12,2280199.5445515,-14089.783271271735,2294289.3278227714,0.013286224259073887,0.018943858833342025,30482.442524653226,43462.693149117746,96393.94702307752,137441.10359620833,0.022486912638434164,0.028169907002379018,51591.483682042504,64629.917001318136,163146.59630266452,204377.7427118049,0.029778544956302944,0.031011404184351443,68320.59789133647,71149.13366095595,216048.7004411202,224993.31591637508,0.014102456224972193,0.018842856830507425,32355.11481304151,43230.965331925596,102315.85676546418,136708.315896662,0.02213856771703382,0.025758957131777428,50792.27964647243,59098.50044328122,160619.29123506485,186885.86770123927,0.022486912638434164,0.028169907002379018,51591.483682042504,64629.917001318136,163146.59630266452,204377.7427118049,0.01760872781123224,0.025756267324907912,40399.51629384615,59092.329248086586,127754.48785763813,186866.35266853875,0.03224426341239994,0.03685534591146926,73977.66943057545,84556.82679790053,233937.93139163,267392.1643977278,0.03919341888313266,0.03999034832471157,89921.04266445874,91749.429377301,284355.3043968656,290137.1708530354,30482.442524653226,43462.693149117746,96393.94702307752,137441.10359620833,51591.483682042504,64629.917001318136,163146.59630266452,204377.7427118049,68320.59789133647,71149.13366095595,216048.7004411202,224993.31591637508,32355.11481304151,43230.965331925596,102315.85676546418,136708.315896662,50792.27964647243,59098.50044328122,160619.29123506485,186885.86770123927,51591.483682042504,64629.917001318136,163146.59630266452,204377.7427118049,40399.51629384615,59092.329248086586,127754.48785763813,186866.35266853875,73977.66943057545,84556.82679790053,233937.93139163,267392.1643977278,89921.04266445874,91749.429377301,284355.3043968656,290137.1708530354
2025-02-13,2292271.3365549804,12071.792003480718,2280199.5445515,0.012804732847932598,0.018897109626644124,29197.346007959542,43089.1807640137,92330.11501717688,136259.95372499758,0.022486912638434164,0.028169907002379018,51274.647956526955,64233.00911688275,162144.67376592345,203122.60977571018,0.029778544956302944,0.031011404184351443,67901.02464676835,70712.18969706065,214721.89334301808,223611.57778060355,0.014102456224972193,0.018842856830507425,32156.41426123906,42965.473562972154,101687.51044943617,135868.75720674195,0.02213856771703382,0.025758957131777428,50480.35202540306,58735.56232000051,159632.8894873677,185738.15658196525,0.022486912638434164,0.028169907002379018,51274.647956526955,64233.00911688275,162144.67376592345,203122.60977571018,0.01760872781123224,0.025756267324907912,40151.41313530308,58729.429023601704,126969.91678196017,185718.7613957801,0.03224426341239994,0.03685534591146926,73523.35474735295,84037.5429616202,232501.262218189,265750.04472297203,0.03919341888313266,0.03999034832471157,89368.81588673525,91185.97403646317,282609.00999432383,288355.3686162014,29197.346007959542,43089.1807640137,92330.11501717688,136259.95372499758,51274.647956526955,64233.00911688275,162144.67376592345,203122.60977571018,67901.02464676835,70712.18969706065,214721.89334301808,223611.57778060355,32156.41426123906,42965.473562972154,101687.51044943617,135868.75720674195,50480.35202540306,58735.56232000051,159632.8894873677,185738.15658196525,51274.647956526955,64233.00911688275,162144.67376592345,203122.60977571018,40151.41313530308,58729.429023601704,126969.91678196017,185718.7613957801,73523.35474735295,84037.5429616202,232501.262218189,265750.04472297203,89368.81588673525,91185.97403646317,282609.00999432383,288355.3686162014
2025-02-14,2283634.654046072,-8636.682508908678,2292271.3365549804,0.012804732847932598,0.018897109626644124,29351.922079559918,43317.302740893516,92818.92747519533,136981.33875627807,0.022486912638434164,0.028169907002379018,51546.10528869856,64573.07037497285,163003.09722313864,204197.97789525724,0.029778544956302944,0.031011404184351443,68260.50504764712,71086.55291811,215858.6701839854,224795.41823131658,0.014102456224972193,0.018842856830507425,32326.65617952511,43192.9406113814,102225.86266445635,136588.07117235093,0.02213856771703382,0.025758957131777428,50747.60421013805,59046.51909272189,160478.01510078638,186721.48823762013,0.022486912638434164,0.028169907002379018,51546.10528869856,64573.07037497285,163003.09722313864,204197.97789525724,0.01760872781123224,0.025756267324907912,40363.982034886176,59040.35332553403,127642.11866435836,186701.99036978415,0.03224426341239994,0.03685534591146926,73912.60078857288,84482.45303167978,233732.16627864775,267156.9738983053,0.03919341888313266,0.03999034832471157,89841.95068739771,91668.72920358581,284105.19360470696,289881.97449652414,29351.922079559918,43317.302740893516,92818.92747519533,136981.33875627807,51546.10528869856,64573.07037497285,163003.09722313864,204197.97789525724,68260.50504764712,71086.55291811,215858.6701839854,224795.41823131658,32326.65617952511,43192.9406113814,102225.86266445635,136588.07117235093,50747.60421013805,59046.51909272189,160478.01510078638,186721.48823762013,51546.10528869856,64573.07037497285,163003.09722313864,204197.97789525724,40363.982034886176,59040.35332553403,127642.11866435836,186701.99036978415,73912.60078857288,84482.45303167978,233732.16627864775,267156.9738983053,89841.95068739771,91668.72920358581,284105.19360470696,289881.97449652414
2025-02-18,2300044.495465272,16409.841419200413,2283634.654046072,0.012804732847932598,0.018897109626644124,29241.331667340935,43154.09440471215,92469.20988520644,136465.22868081852,0.022486912638434164,0.028169907002379018,51351.89296363485,64329.77583188783,162388.94392626028,203428.6129968186,0.029778544956302944,0.031011404184351443,68003.31720928228,70818.71726601433,215045.37082825726,223948.4475320978,0.014102456224972193,0.018842856830507425,32204.85774251425,43030.20083937549,101840.70218805349,136073.44282691577,0.02213856771703382,0.025758957131777428,50556.40042956407,58824.04715821415,159873.3756569375,186017.97020911184,0.022486912638434164,0.028169907002379018,51351.89296363485,64329.77583188783,162388.94392626028,203428.6129968186,0.017604158746255427,0.02562812944537042,40201.46696827715,58525.28451982643,127128.20089977985,185073.1997920454,0.03224426341239994,0.03685534591146926,73634.11732274636,84164.14511028642,232851.5242359383,266150.3958694285,0.03919341888313266,0.03999034832471157,89503.44957206544,91323.34526168463,283034.75908974966,288789.7745728691,29241.331667340935,43154.09440471215,92469.20988520644,136465.22868081852,51351.89296363485,64329.77583188783,162388.94392626028,203428.6129968186,68003.31720928228,70818.71726601433,215045.37082825726,223948.4475320978,32204.85774251425,43030.20083937549,101840.70218805349,136073.44282691577,50556.40042956407,58824.04715821415,159873.3756569375,186017.97020911184,51351.89296363485,64329.77583188783,162388.94392626028,203428.6129968186,40201.46696827715,58525.28451982643,127128.20089977985,185073.1997920454,73634.11732274636,84164.14511028642,232851.5242359383,266150.3958694285,89503.44957206544,91323.34526168463,283034.75908974966,288789.7745728691
2025-02-19,2311230.270901638,11185.775436365975,2300044.495465272,0.012804732847932598,0.018897109626644124,29451.45530279073,43464.192976966624,93133.67916346269,137445.84646830894,0.022486912638434164,0.028169907002379018,51720.89963403896,64792.039538590485,163555.8454765323,204890.41918963104,0.029778544956302944,0.031011404184351443,68491.97840970973,71327.60949086625,216590.65322576006,225557.70604618042,0.014102456224972193,0.018842856830507425,32436.276812787255,43339.409131848806,102572.51354411474,137051.24530254296,0.02213856771703382,0.025758957131777428,50919.69081504881,59246.747559870586,161022.20072710988,187354.6662462142,0.022486912638434164,0.028169907002379018,51720.89963403896,64792.039538590485,163555.8454765323,204890.41918963104,0.017604158746255427,0.02562812944537042,40490.348421621624,58945.838059895694,128041.72426612806,186403.10685671118,0.03224426341239994,0.03685534591146926,74163.24057202275,84768.93549214338,234524.75886660075,268062.9109830595,0.03919341888313266,0.03999034832471157,90146.60736061393,91979.58053599171,285068.6025964398,290864.9727206249,29451.45530279073,43464.192976966624,93133.67916346269,137445.84646830894,51720.89963403896,64792.039538590485,163555.8454765323,204890.41918963104,68491.97840970973,71327.60949086625,216590.65322576006,225557.70604618042,32436.276812787255,43339.409131848806,102572.51354411474,137051.24530254296,50919.69081504881,59246.747559870586,161022.20072710988,187354.6662462142,51720.89963403896,64792.039538590485,163555.8454765323,204890.41918963104,40490.348421621624,58945.838059895694,128041.72426612806,186403.10685671118,74163.24057202275,84768.93549214338,234524.75886660075,268062.9109830595,90146.60736061393,91979.58053599171,285068.6025964398,290864.9727206249
2025-02-20,2294002.361311085,-17227.909590553027,2311230.270901638,0.012804732847932598,0.018897109626644124,29594.686168950364,43675.57180164665,93586.61493176586,138114.2850034272,0.022486912638434164,0.028169907002379018,51972.43318906966,65107.14179238241,164351.26441838866,205886.86000746596,0.029778544956302944,0.031011404184351443,68825.07452641266,71674.49609403878,217643.99563429857,226654.65780200463,0.013871386577266831,0.018547360601952997,32059.968556757765,42867.22126856219,101382.52235273576,135558.05617106904,0.02213856771703382,0.025758957131777428,51167.32786201433,59534.88146982163,161805.297828559,188265.82567278936,0.022486912638434164,0.028169907002379018,51972.43318906966,65107.14179238241,164351.26441838866,205886.86000746596,0.017604158746255427,0.02562812944537042,40687.264588103375,59232.50856072573,128664.42786031931,187309.63857731526,0.03224426341239994,0.03685534591146926,74523.91766166489,85181.19111513867,235665.31996971063,269366.5777299363,0.03919341888313266,0.03999034832471157,90585.01614282407,92426.903591974,286454.9728944446,292279.5324274359,29594.686168950364,43675.57180164665,93586.61493176586,138114.2850034272,51972.43318906966,65107.14179238241,164351.26441838866,205886.86000746596,68825.07452641266,71674.49609403878,217643.99563429857,226654.65780200463,32059.968556757765,42867.22126856219,101382.52235273576,135558.05617106904,51167.32786201433,59534.88146982163,161805.297828559,188265.82567278936,51972.43318906966,65107.14179238241,164351.26441838866,205886.86000746596,40687.264588103375,59232.50856072573,128664.42786031931,187309.63857731526,74523.91766166489,85181.19111513867,235665.31996971063,269366.5777299363,90585.01614282407,92426.903591974,286454.9728944446,292279.5324274359
2025-02-21,2251833.5280953576,-42168.83321572747,2294002.361311085,0.012804732847932598,0.018897109626644124,29374.087389114997,43350.01410547606,92889.02033843208,137084.78117373108,0.022486912638434164,0.028169907002379018,51585.03069116406,64621.833181371134,163126.19015376832,204352.17942857766,0.029778544956302944,0.031011404184351443,68312.05244616726,71140.23442647468,216021.67737076542,224965.17406598234,0.013871386577266831,0.018547360601952997,31820.993562909,42547.68901696836,100626.81706834894,134547.60647015058,0.02213856771703382,0.025758957131777428,50785.92661892094,59091.10848520844,160599.2011979643,186862.4922773608,0.022486912638434164,0.028169907002379018,51585.03069116406,64621.833181371134,163126.19015376832,204352.17942857766,0.017604158746255427,0.02562812944537042,40383.98173280514,58790.989463665894,127705.36326229763,185913.43260014523,0.03224426341239994,0.03685534591146926,73968.4164067821,84546.25054784732,233908.67076119926,267358.7193584562,0.03919341888313266,0.03999034832471157,89909.79546576079,91737.95348654114,284319.7376316836,290100.88090005494,29374.087389114997,43350.01410547606,92889.02033843208,137084.78117373108,51585.03069116406,64621.833181371134,163126.19015376832,204352.17942857766,68312.05244616726,71140.23442647468,216021.67737076542,224965.17406598234,31820.993562909,42547.68901696836,100626.81706834894,134547.60647015058,50785.92661892094,59091.10848520844,160599.2011979643,186862.4922773608,51585.03069116406,64621.833181371134,163126.19015376832,204352.17942857766,40383.98173280514,58790.989463665894,127705.36326229763,185913.43260014523,73968.4164067821,84546.25054784732,233908.67076119926,267358.7193584562,89909.79546576079,91737.95348654114,284319.7376316836,290100.88090005494
2025-02-24,2242343.301413239,-9490.226682118606,2251833.5280953576,0.013286224259073887,0.019326146332983532,29918.365248376478,43519.264281489464,94610.17805369892,137619.99722431783,0.022486912638434164,0.028169907002379018,50636.783822577294,63433.94107128526,160127.57026491177,200595.73474616284,0.029778544956302944,0.031011404184351443,67056.32595049788,69832.51969563925,212050.72152622862,220829.81698678836,0.014102456224972193,0.018727793540076122,31756.38375588947,42171.87340079106,100422.50291898329,133359.17314277068,0.02213856771703382,0.025758957131777428,49852.369049226254,58004.88331810744,157647.03295083775,183427.54669752467,0.022486912638434164,0.028169907002379018,50636.783822577294,63433.94107128526,160127.57026491177,200595.73474616284,0.01760872781123224,0.02564860447916225,39651.92367243794,57756.38751503432,125390.39241205221,182641.73397082093,0.03224426341239994,0.03685534591146926,72608.71344078062,82992.10361299863,229608.9124473481,262444.075225765,0.03919341888313266,0.03999034832471157,88257.05472172382,90051.60715779754,279093.3124987654,284768.1855773621,29918.365248376478,43519.264281489464,94610.17805369892,137619.99722431783,50636.783822577294,63433.94107128526,160127.57026491177,200595.73474616284,67056.32595049788,69832.51969563925,212050.72152622862,220829.81698678836,31756.38375588947,42171.87340079106,100422.50291898329,133359.17314277068,49852.369049226254,58004.88331810744,157647.03295083775,183427.54669752467,50636.783822577294,63433.94107128526,160127.57026491177,200595.73474616284,39651.92367243794,57756.38751503432,125390.39241205221,182641.73397082093,72608.71344078062,82992.10361299863,229608.9124473481,262444.075225765,88257.05472172382,90051.60715779754,279093.3124987654,284768.1855773621
